,Equal Weight,Regime-Based (B),Bayesian Momentum (B),BayesianRiskParity (B),Rule-Based Regime (NB),Classical Momentum (NB),Inverse Vol (NB),SPY Only,GLD Only,BTC-USD Only,TLT Only,GSG Only
2019-08-01,2.2171067880945863,2.6490858107041895,5.852625411793587,1.4806205950524938,1.5640563385590784,6.163139806665812,1.3863609779792956,1.5126878579338923,1.105924824221982,14.880245097752024,1.1241253841112515,0.6579208092722697
2019-08-02,2.223229136726773,2.662440010744252,5.893424948891803,1.4842408565092466,1.5676878404534653,6.2069135644199855,1.3881397443127048,1.5012544066224052,1.1017009070258226,15.0488490055186,1.1344653995330858,0.6609839512427235
2019-08-05,2.2700466213664265,2.730467081872316,6.27892655398692,1.4939266392462942,1.5796566538647452,6.633739671737923,1.3912284437029887,1.455414295341931,1.116998032756724,16.786597042849284,1.1539115200156733,0.6539286919334985
2019-08-06,2.266911030375497,2.7272692924182382,6.212329941528162,1.501231564501147,1.5902269159982312,6.55383477461305,1.3994179210168527,1.4756819807675612,1.126040723273441,16.314362654660822,1.1630979975967226,0.6482020938014277
2019-08-07,2.285335887239862,2.7474434904510856,6.366441957448695,1.5055932709602715,1.5956618678975985,6.72740160675652,1.4031247851220239,1.476553678171267,1.143016335350596,16.960608863198036,1.163513472090953,0.6384811198754979
2019-08-08,2.3021764666023525,2.763236074743086,6.392547704602752,1.5165580366759048,1.6107748536970585,6.754337836316834,1.4145075808282888,1.5052431445327075,1.148756625619399,16.995282200019737,1.1660039446174557,0.6437217552767648
2019-08-09,2.297883058533361,2.7600451346594777,6.35725893481674,1.5146578521994356,1.6052418973488303,6.716072590985363,1.4121547695430496,1.494954766184239,1.1449408191852588,16.847688974669296,1.1636749182650188,0.6511334690531283
2019-08-12,2.2837614317608144,2.7460858312884895,6.28617823746536,1.520428152576884,1.6055903938797218,6.63639384109365,1.4164118797661072,1.4766448139589485,1.1559915288439664,16.15134595355235,1.187687664252332,0.6462922788810092
2019-08-13,2.2754471758732127,2.72976182932326,6.181113603575836,1.523738581447816,1.6092696373397402,6.521839355893817,1.420802369862938,1.4994321373388815,1.149081766402009,15.44541676002855,1.18360957752595,0.6588841947807953
2019-08-14,2.2300833679538266,2.6802705240972435,6.023776031922203,1.5163470408107964,1.593100524097879,6.349031030973208,1.4134802274255176,1.4544290854920252,1.156916546839832,14.19992967697465,1.2099796178065327,0.6469403695032899
2019-08-15,2.2484135907737612,2.7038070324055337,6.109787178249919,1.524777308366896,1.6048507071700326,6.441889404051954,1.4216718023393204,1.4582662332112437,1.1645902855732344,14.562340934900412,1.2233599009722727,0.6438648971104296
2019-08-16,2.252143055454593,2.703445351905668,6.103788106859583,1.5236275068267162,1.6091361266993716,6.435223793793866,1.421820586556667,1.479625502369888,1.157110359369024,14.650750537705392,1.2135216790671792,0.6451784908418482
2019-08-19,2.272939081841738,2.72695593399239,6.14854782841789,1.522890699622148,1.613647622985348,6.4834215929043495,1.4206519860082254,1.497345322851078,1.1434966746630992,15.396461767167734,1.1960393345585973,0.6512856760758001
2019-08-20,2.2715475860943313,2.728062299765109,6.147440003070507,1.5277823334942815,1.614558443229313,6.481519214380254,1.4245216701897803,1.4858273820289531,1.1523761015261322,15.179393170556283,1.2083489095666065,0.6517238197807538
2019-08-21,2.244480072460624,2.6892583807241937,6.010494968359296,1.5220057759336818,1.607861727493231,6.332619497644105,1.420721252251139,1.4978663226806792,1.1487237175090852,14.271054217243229,1.2002678333531287,0.6530373264994798
2019-08-22,2.237180031387097,2.679382725251885,5.993505931081391,1.5160185709901006,1.6024017431091406,6.315101809473087,1.4153804143160262,1.4974056151579247,1.1458028142799705,14.261205359909306,1.1922701643621951,0.6490808797848822
2019-08-23,2.247186170042715,2.702105619328059,6.063632343236769,1.52119195449677,1.6003649339644772,6.386440419211251,1.417607104050356,1.458438333657883,1.168031888247165,14.645770726285486,1.2117057281913564,0.6398112896832662
2019-08-26,2.2490714456325636,2.700649744240833,6.064568522255894,1.5219563146593578,1.6043019702570194,6.3887288111939045,1.4198399331368476,1.4744775588300956,1.1681939469801625,14.593408582511538,1.2067971816698906,0.6402493348327335
2019-08-27,2.254340524849251,2.709615286340593,6.079278908535045,1.5334563071808658,1.6113556953336794,6.402985290067163,1.4294547389206744,1.4686813762748803,1.1793212625894527,14.330275077164258,1.2252515137985034,0.645921091748154
2019-08-28,2.243089495271856,2.6921461564618427,6.0263968406452335,1.5358869629478134,1.612379228195815,6.347658773677672,1.4325390217733183,1.4789871974154953,1.175994971262499,13.71057189946862,1.2268270394672331,0.6541938945599974
2019-08-29,2.235175543191052,2.677192043950146,5.97785595291912,1.5348376873142358,1.6146044431620858,6.2968354091110035,1.4330179874380442,1.4977579945699593,1.1675391492667644,13.362928275614156,1.2221697515993513,0.6581256291881832
2019-08-30,2.232072997083024,2.672873666856395,5.986025184189131,1.529895207563121,1.6136567352755613,6.30676890511497,1.428885285403558,1.4970922908655981,1.1645379054445213,13.485973140661804,1.2225020790622902,0.6493034040997314
2019-09-03,2.2757504425298136,2.732908475781854,6.140981103920348,1.5370060545977269,1.623531054682173,6.473367779224103,1.4341376524701501,1.4883130011316679,1.1806284951861994,14.854791904631655,1.224081007909693,0.6409251978649335
2019-09-04,2.2960362183009115,2.7567279085562997,6.16415414113956,1.5530443926743545,1.6354811206620008,6.496323353446349,1.4486761054141115,1.5051108315838893,1.1879769422929134,14.81412031655177,1.2259084516846825,0.6590658043116052
2019-09-05,2.2812256204924313,2.7389289931965863,6.0937644019988815,1.5411291967648788,1.6286544045489633,6.421994241595441,1.4368954912127554,1.5243361318576583,1.1591164210210831,14.787585137733297,1.2035035717194424,0.6586277312573983
2019-09-06,2.2718241555727867,2.72795478545422,6.0463021900004765,1.5399977926860273,1.630012745375549,6.369377879993226,1.4363570378366708,1.5255129032701864,1.1491947757897016,14.473532745764931,1.2120365795033836,0.6595030042070814
2019-09-09,2.267992710830138,2.723487625277154,6.01334991217924,1.536325668080009,1.6202176928237455,6.333680628190348,1.4318726067330947,1.5262808920918802,1.1448950860921412,14.447888001898807,1.1903106327547985,0.6690674570960595
2019-09-10,2.2468448182961893,2.698270576783163,5.928790472972116,1.5250706421191567,1.6054744112488613,6.242002964973864,1.4208954245096423,1.525922227319841,1.135054980202029,14.138445723198808,1.1692623907799171,0.6699426472437475
2019-09-11,2.2490940773593855,2.700970653182294,5.949127191460338,1.5259268906955143,1.6114232355434597,6.264419495331504,1.4214521816281227,1.5367344024099208,1.1419168032428781,14.225385407330954,1.1671825761385772,0.6615709854367036
2019-09-12,2.2563566804096973,2.7094619249932776,5.963857512569655,1.5254192969032696,1.6167905837069065,6.280188399063705,1.42060054176808,1.5420483113043602,1.1442625850018993,14.545655649472241,1.1595118757354679,0.6580589911617378
2019-09-13,2.241007732862933,2.6911013036949014,5.908864673195109,1.5142532074663915,1.6102031637546637,6.2211412192761175,1.4094281506716142,1.5410241043715132,1.134749597510399,14.47621388564939,1.134477299693335,0.6589340897675687
2019-09-16,2.274776296744262,2.724046377984492,5.949427189297504,1.5400839492162708,1.621468973637675,6.262346113233391,1.4344612435470638,1.5362570493501915,1.1441834974461236,14.35871502855078,1.148842827027748,0.7021444550188107
2019-09-17,2.2642086842493385,2.723327425535812,5.953145758280123,1.5407872919117263,1.619106650092176,6.269231876159396,1.4289498921146828,1.5401421189996132,1.1464482371037479,14.308998513261928,1.1550576183545525,0.681302545249073
2019-09-18,2.258722807753164,2.7182990469917603,5.939755444272631,1.5387999996543231,1.6173573631867422,6.253942256632826,1.4265715076893406,1.541062628177992,1.1392197183460846,14.248758627899797,1.159948102044882,0.6769211466388096
2019-09-19,2.267790819136717,2.7286333688765727,5.959304872496435,1.5435016816252531,1.6209169870564963,6.274574276157196,1.4311522792261169,1.540960411036114,1.1438251800429062,14.343683094164863,1.1634327464717629,0.6812743688479779
2019-09-20,2.2722914144727264,2.727444982482112,5.988780020506882,1.5491406112366848,1.6192924169450928,6.307695970474342,1.4376960230862124,1.533662751430733,1.157266463274019,14.224750492378108,1.1787017409107872,0.6799629344481878
2019-09-23,2.2554306117342913,2.6953109416681875,5.998032096058443,1.5479802049648201,1.6124482309218642,6.317664590153347,1.4375010341945667,1.5333027280939326,1.1637249154195366,13.578352008915642,1.1784527146818484,0.6821430117804291
2019-09-24,2.1975101737640497,2.600810766194279,5.986845359105614,1.5366916743872474,1.5837978941139363,6.308813649993288,1.4289651987823053,1.521223438817007,1.1698612271470328,11.935457644869793,1.1925727842559668,0.6706929468348286
2019-09-25,2.177676262735904,2.5841137670656247,5.935118385261431,1.5256288056136684,1.5800077195893913,6.2541885226820195,1.4172786873305012,1.5301949731687137,1.1479620086406357,11.74907335482548,1.174999999836736,0.6693817304129075
