,SPY,GLD,BTC-USD,TLT,GSG
2015-04-30,0.2,0.2,0.2,0.2,0.2
2015-05-01,0.2,0.2,0.2,0.2,0.2
2015-05-04,0.2,0.2,0.2,0.2,0.2
2015-05-05,0.2,0.2,0.2,0.2,0.2
2015-05-06,0.22393695343592707,0.33125641872975786,0.09367623453879834,0.1503113456558641,0.20081904763965264
2015-05-07,0.22098266583010767,0.333652037162831,0.09097546753513934,0.15433505915993112,0.20005477031199095
2015-05-08,0.23125105983050565,0.3314084944227977,0.08268385841761206,0.15498241172599933,0.19967417560308554
2015-05-11,0.22645634501450196,0.342546990422127,0.0911663240706248,0.13093171726981961,0.20889862322292652
2015-05-12,0.22006063524499977,0.3401635191071064,0.08921472285286447,0.14070042987743633,0.209860692917593
2015-05-13,0.21831909603972674,0.3252852209661822,0.09416677376631565,0.1498820997937722,0.21234680943400316
2015-05-14,0.23087473820218907,0.3103560930575758,0.09707192225197553,0.14621535824219684,0.21548188824606276
2015-05-15,0.2383099428399347,0.3141629583348714,0.09980760175579383,0.12636098873459067,0.22135850833480936
2015-05-18,0.3504184676186307,0.26064154314566396,0.0854903267365226,0.11639912838047647,0.18705053411870626
2015-05-19,0.40238552552006773,0.17136590698479154,0.09337208867688662,0.13194631126267428,0.2009301675555798
2015-05-20,0.4070778763378951,0.17302708521480265,0.09442406554032418,0.1335019544471486,0.19196901845982958
2015-05-21,0.40877492801448123,0.17380951932952252,0.09606290449512905,0.12634855360656744,0.1950040945542998
2015-05-22,0.4007628807694797,0.16658475615159188,0.09125008420012028,0.14272770346244348,0.1986745754163647
2015-05-26,0.26443829994593154,0.20620431246743154,0.1181937382807253,0.16815135872609904,0.2430122905798126
2015-05-27,0.4099307306698526,0.17572190993395426,0.10251499234857159,0.20077974915473204,0.1110526178928895
2015-05-28,0.4126958259363572,0.17542643109982725,0.10794083645140609,0.19751445520385294,0.10642245130855649
2015-05-29,0.3668842353147495,0.18887478990321288,0.11553098576183102,0.21557634168641998,0.11313364733378672
2015-06-01,0.39726592107810876,0.1813229933579104,0.08903709081006228,0.21891120972363548,0.113462785030283
2015-06-02,0.38753620182816406,0.1825134630164482,0.10177129112689355,0.2191069949096328,0.10907204911886136
2015-06-03,0.407879573269346,0.18458307238922478,0.10180100081113941,0.19971062095002892,0.1060257325802608
2015-06-04,0.2663755588298268,0.2202817977404289,0.12181294777165183,0.260488732373041,0.13104096328505152
2015-06-05,0.29938630861958304,0.2339655949215385,0.13673191570864604,0.18827883156717068,0.14163734918306167
2015-06-08,0.27528011242057127,0.22086063923178675,0.131699285102509,0.18287562682103856,0.1892843364240944
2015-06-09,0.2706106923709538,0.22621613647474476,0.13359783474247822,0.1825183836345751,0.18705695277724818
2015-06-10,0.2828826752004521,0.22433291944123357,0.13061153933179637,0.17729565564189428,0.18487721038462365
2015-06-11,0.28620078352933137,0.22282748802037344,0.13597811024344378,0.15961427406014947,0.19537934414670197
2015-06-12,0.27463696514512254,0.22116869133339742,0.13117175529664882,0.17753783132307158,0.19548475690175954
2015-06-15,0.2631900177115357,0.2179252077510197,0.1477451019036965,0.17747808103604945,0.1936615915976987
2015-06-16,0.2766361131027787,0.21854631928409096,0.1350210296350876,0.17188251386014916,0.1979140241178936
2015-06-17,0.27046939708099427,0.22625722033748316,0.13469940567121283,0.1668724243146029,0.2017015525957068
2015-06-18,0.2856007232272055,0.21858366441375873,0.1326741949060592,0.1681411583163129,0.1950002591366638
2015-06-19,0.2692217185412337,0.21841803894150907,0.14661777944633986,0.1663993296211625,0.19934313344975488
2015-06-22,0.2840528056401819,0.21811513113945435,0.14602127649464733,0.1550410670563307,0.19676971966938567
2015-06-23,0.28766424063713514,0.21158887891022768,0.14717906040377995,0.16076631315232123,0.192801506896536
2015-06-24,0.2696253180264914,0.20956881165113583,0.1497271620595813,0.16600936165021485,0.20506934661257661
2015-06-25,0.2783839596946214,0.20874200006422813,0.14242367609582615,0.16522239010365397,0.20522797404167045
2015-06-26,0.2805132216973701,0.20880828500945586,0.1473618236485535,0.15953596157985742,0.20378070806476326
2015-06-29,0.2230208781745278,0.24289463549711096,0.1476824381960881,0.1552577985833188,0.2311442495489544
2015-06-30,0.22725191108462137,0.2159727965591467,0.13727016103520492,0.21237157597310732,0.2071335553479196
2015-07-01,0.23983694288532284,0.21228351181421912,0.1343442987377705,0.21373796481662222,0.1997972817460654
2015-07-02,0.24142928956205603,0.21365218505622127,0.13343943259465335,0.20499689235845536,0.20648220042861407
2015-07-06,0.2419785433551095,0.2178861041407111,0.13278515867564525,0.21525060019756595,0.19209959363096807
2015-07-07,0.26546874252099106,0.2132042428842892,0.13064085476425524,0.20599405885690047,0.18469210097356387
2015-07-08,0.23745261971533982,0.22566911232513318,0.13803994075461215,0.20900031675784805,0.18983801044706686
2015-07-09,0.21339814773767665,0.23137564767030158,0.14949925460504787,0.2133578281740665,0.1923691218129073
2015-07-10,0.24385272225330493,0.22242140740104144,0.1343690662244966,0.20133569121309255,0.19802111290806454
2015-07-13,0.22452597018693968,0.22764124650960404,0.13052672205134028,0.20885651851452577,0.20844954273759012
2015-07-14,0.2378910641241104,0.22017287934182994,0.13192150258453242,0.20112138027824403,0.20889317367128324
2015-07-15,0.23995805404407716,0.21501771193618088,0.13512590153216625,0.20449674700266343,0.20540158548491227
2015-07-16,0.24420490442552178,0.22039755423278162,0.1340116640092426,0.2013014504317964,0.2000844269006576
2015-07-17,0.24548950551529652,0.1990589767257373,0.13642868538339634,0.21112938971312395,0.20789344266244583
2015-07-20,0.21938575177946829,0.3177403772041214,0.1184189386284535,0.16709291931104722,0.17736201307690963
2015-07-21,0.3142208627291722,0.2830249539340351,0.09848001003859673,0.15551049183564508,0.14876368146255084
2015-07-22,0.31779846432266656,0.28716793266221,0.10016805095208356,0.15139691370044334,0.14346863836259666
2015-07-23,0.3078853264135334,0.30380577398022884,0.09791860720014661,0.15050991791376542,0.13988037449232574
2015-07-24,0.18122493477802853,0.33589056297684095,0.1120038507669716,0.21422368301016237,0.15665696846799654
2015-07-27,0.196738050698679,0.34763880274515585,0.11492373972843657,0.22552371849698544,0.11517568833074303
2015-07-28,0.20722368797205273,0.35665717589980583,0.11613601820641564,0.21572697169483793,0.10425614622688768
2015-07-29,0.20678934074226432,0.34698355974509076,0.11556799128941851,0.22262644097602813,0.10803266724719834
2015-07-30,0.19447382700765334,0.3580080070437007,0.11443325691868389,0.22540551750010407,0.10767939152985795
2015-07-31,0.19782488178120347,0.35318701775034045,0.11283291759064772,0.22613515407997176,0.11002002879783657
2015-08-03,0.19679476776581775,0.35375990618502057,0.11310097174594777,0.23004324432886017,0.1063011099743538
2015-08-04,0.19103637641344476,0.3577364823460113,0.11642583951390881,0.22788058481254417,0.1069207169140909
2015-08-05,0.19771163260405017,0.3497303521320073,0.11705681967969679,0.22474729957025805,0.11075389601398762
2015-08-06,0.1936358738949515,0.32859891681345554,0.1160714836920425,0.25026712658088834,0.11142659901866216
2015-08-07,0.21034642215591817,0.3101069863635767,0.11767636994279303,0.24812997267304596,0.113740248864666
2015-08-10,0.21076909468924196,0.3659675170482833,0.08964627580772551,0.23147835922830465,0.10213875322644457
2015-08-11,0.19081386661519745,0.37353091928165894,0.10075761852345218,0.22942930584848537,0.105468289731206
2015-08-12,0.19083604695883055,0.36229642082258207,0.09882165056819671,0.23925863059469324,0.10878725105569735
2015-08-13,0.1981547582060608,0.35179972882953675,0.09684466553742298,0.24583211109348635,0.10736873633349309
2015-08-14,0.1961111983352901,0.3514968196479672,0.09975726464419221,0.2483328392800521,0.10430187809249841
2015-08-17,0.202691913946135,0.35372225141305474,0.08831269284419409,0.24609114067010227,0.10918200112651386
2015-08-18,0.19963867805579766,0.36827359987363323,0.06782823912319032,0.2538540478953176,0.11040543505206109
2015-08-19,0.20408794262466684,0.36695200409164574,0.0528900727618228,0.26615199757862473,0.10991798294323986
2015-08-20,0.1587540337127175,0.37145737085525465,0.05611392838313281,0.2863719410812299,0.1273027259676651
2015-08-21,0.1378821178295521,0.3739417927084325,0.05779875828646382,0.30033407822290076,0.1300432529526508
2015-08-24,0.26422034754492063,0.2349469926450712,0.062344787439272964,0.32880227299219383,0.1096855993785413
2015-08-25,0.20100279379022093,0.2608213385866203,0.07029640033053501,0.31764005836357156,0.1502394089290521
2015-08-26,0.24562351780191172,0.2706584900436911,0.07191473760887301,0.25693637551172127,0.1548668790338029
2015-08-27,0.2872848873183606,0.28507345160054653,0.07563915636026286,0.20450385403136342,0.14749865068946652
2015-08-28,0.2682140251014311,0.2965692112632132,0.08339882705271678,0.213102103232192,0.13871583335044682
2015-08-31,0.2886305299141123,0.30974509587848487,0.08757129387177452,0.2280951309431634,0.08595794939246502
2015-09-01,0.2637040593349321,0.3009532676391995,0.08874691987635334,0.21040882416811502,0.13618692898139997
2015-09-02,0.27814740420060996,0.2896419668104215,0.08583289321768388,0.22065533917441255,0.12572239659687207
2015-09-03,0.26179266306244,0.30250120884694054,0.09001705092714246,0.21280408276327184,0.13288499440020524
2015-09-04,0.2570069737876487,0.3082499079832043,0.08824349915865164,0.21184932668979722,0.134650292380698
2015-09-08,0.2680520944383679,0.29738456278993447,0.08292963809694126,0.21786900956672975,0.13376469510802674
2015-09-09,0.25840493487386623,0.2895974527055079,0.08780309792016057,0.22886793257394775,0.13532658192651736
2015-09-10,0.25088784402034103,0.2941011743826893,0.08622752226440113,0.23465193792465214,0.1341315214079164
2015-09-11,0.2546998422993486,0.2927277035500075,0.0869765886275313,0.22894780419736552,0.13664806132574692
2015-09-14,0.2556606619278938,0.2929138172971275,0.08666762301848119,0.23075240237623024,0.13400549538026726
2015-09-15,0.2653747154767511,0.2958322509473237,0.08983290282615683,0.20838048873734788,0.14057964201242043
2015-09-16,0.2540988306332383,0.2952329306874436,0.08652691369494533,0.2305737015941984,0.13356762339017417
2015-09-17,0.2061978674597559,0.4455636670220649,0.0683151379539553,0.17189760522065017,0.10802572234357387
2015-09-18,0.24496669118894215,0.30679974963070084,0.1143977308731675,0.20313999745826894,0.13069583084892045
2015-09-21,0.2283183130186825,0.26910543591777814,0.10249894337888589,0.2786653752523298,0.12141193243232361
2015-09-22,0.21153587433327223,0.2684462222081637,0.10568481946071955,0.2908806246204865,0.12345245937735802
2015-09-23,0.22795841945889805,0.2695568488262209,0.10496312772412565,0.2749053023673121,0.12261630162344334
2015-09-24,0.2122087820693663,0.23757895141868166,0.09690224383874907,0.2832811905430168,0.1700288321301861
2015-09-25,0.21697604631146714,0.23954652948053226,0.0982630240469177,0.26871153846442986,0.17650286169665305
2015-09-28,0.18766406362192223,0.24157040295372006,0.10103024088800257,0.2992766165159267,0.17045867602042838
2015-09-29,0.20672697104382806,0.23574724954727957,0.09945088084455306,0.28112184165721205,0.17695305690712715
2015-09-30,0.2102266183235787,0.2252538730442903,0.1004556028374166,0.2805965637912389,0.18346734200347548
2015-10-01,0.19847223479278908,0.22680769292800934,0.1003490263459707,0.2904053643328484,0.18396568160038232
2015-10-02,0.16588457129471637,0.3312647701613048,0.07648259052289488,0.28267199815791366,0.14369606986317024
2015-10-05,0.1785804619066359,0.3102914430819564,0.0787592520917025,0.2851020960996733,0.1472667468200319
2015-10-06,0.1743232580079989,0.26772337066675805,0.0835550150249947,0.33338380600392564,0.14101455029632268
2015-10-07,0.17087924482040834,0.2936903250387756,0.08108755655144409,0.31369023378267963,0.1406526398066923
2015-10-08,0.18034584879244503,0.26916326190320083,0.08465832145578626,0.3243378270442008,0.14149474080436703
2015-10-09,0.1764499110050995,0.2671812911409604,0.08379617256845312,0.3303558940029022,0.1422167312825848
2015-10-12,0.18512279223597525,0.2550186800198634,0.08501198219172167,0.33919058359093923,0.13565596196150057
2015-10-13,0.17650936747295154,0.2575449558117382,0.08467877816908058,0.3397259127288572,0.14154098581737243
2015-10-14,0.16715897997964485,0.2782017728692491,0.08355414493880237,0.3231617683482192,0.14792333386408454
2015-10-15,0.17768290802986,0.26652994967169724,0.0819381342747035,0.32712794163964537,0.14672106638409382
2015-10-16,0.17664314949570342,0.27648568000693907,0.07925746200202795,0.3230597036417143,0.14455400485361514
2015-10-19,0.17659656647603614,0.26960385756351724,0.08132815331219743,0.33075378127315846,0.14171764137509077
2015-10-20,0.1724313869069032,0.2748700319521938,0.08088170632562867,0.3263809751301932,0.1454358996850811
2015-10-21,0.16650345757402413,0.2739143933762664,0.08152035735618424,0.33010541680252226,0.14795637489100302
2015-10-22,0.17538032260209954,0.2568448014515998,0.08192747395759349,0.3360171593295869,0.14983024265912
2015-10-23,0.17675569347026315,0.2631266397774389,0.08138529536821443,0.33075025830050914,0.1479821130835745
2015-10-26,0.16487206358137632,0.26969581396996506,0.08172241455428092,0.3344220649264455,0.14928764296793226
2015-10-27,0.16430993344514708,0.26750663489864707,0.08248025103731765,0.33570267802875126,0.150000502590137
2015-10-28,0.17521030965306975,0.2724137090664937,0.07939259641628071,0.32689910180303927,0.14608428306111648
2015-10-29,0.17674463129453583,0.2691228679824845,0.08362818600420516,0.3180827871660619,0.15242152755271257
2015-10-30,0.19624840679934938,0.32410672174651806,0.09925116741631425,0.2029048831719712,0.17748882086584708
2015-11-02,0.2107193163790992,0.3179128037424642,0.07616429026543693,0.21606570286184673,0.179137886751153
2015-11-03,0.2610445010334158,0.29261994586353907,0.06361603382230728,0.21514890953354449,0.16757060974719337
2015-11-04,0.2760107626009843,0.23184150848226834,0.07437663079061418,0.2342643932680206,0.1835067048581126
2015-11-05,0.27983482531460524,0.2309991711283105,0.07130316675590728,0.2384079891257457,0.1794548476754313
2015-11-06,0.2878604045186869,0.2227939339829193,0.0728618625246435,0.22970638695797246,0.18677741201577802
2015-11-09,0.22425429228667554,0.3675129610434743,0.05860637045260977,0.1955922039181358,0.1540341722991046
2015-11-10,0.23498014839503106,0.36371948869831744,0.0537268663872651,0.19345093768945013,0.1541225588299363
2015-11-11,0.2293766721519962,0.3678303108298552,0.04897252436566678,0.19785066933103262,0.15596982332144926
2015-11-12,0.1368584140426154,0.40578894377300195,0.06931036850785481,0.22149461358599148,0.16654766009053645
2015-11-13,0.13804302498857687,0.41673007465530404,0.06762241456738534,0.21462967445453165,0.16297481133420214
2015-11-16,0.13815300085228224,0.4139635918439555,0.06466673659582849,0.21771394850785544,0.16550272220007833
2015-11-17,0.14453351277065982,0.41036351831903894,0.0685051345336919,0.21686889101697673,0.15972894335963264
2015-11-18,0.15655294311075152,0.3979123906006769,0.07266105933515488,0.20556747681267606,0.16730613014074058
2015-11-19,0.15807522504889068,0.40392328436197417,0.07036395272064705,0.19925127632822678,0.16838626154026123
2015-11-20,0.1665987582704454,0.3865551874854882,0.0666613875473719,0.21773286406317766,0.16245180263351697
2015-11-23,0.16951391576923527,0.38120587464137845,0.067540065163972,0.20960252786952188,0.17213761655589238
2015-11-24,0.16941832030901238,0.3860682671556914,0.06805198420333827,0.20645737713219475,0.17000405119976325
2015-11-25,0.14017898729753675,0.3084329742864119,0.057699639745848755,0.3399237385761946,0.1537646600940079
2015-11-27,0.14845588707843826,0.3085670054602399,0.05656796764131801,0.328374589392159,0.15803455042784487
2015-11-30,0.14802673911625658,0.3087003987283821,0.05549320330871787,0.32444735157149984,0.16333230727514353
2015-12-01,0.2520155952541287,0.27027400628819215,0.04814973212311762,0.28512084454921105,0.14443982178535053
2015-12-02,0.15358077110998963,0.31385029415000376,0.055082386165987825,0.31324325942845027,0.16424328914556868
2015-12-03,0.16121683185816718,0.2987593326003686,0.059837366952385077,0.3037221750573804,0.1764642935316988
2015-12-04,0.16591395894284713,0.308513982507059,0.05592039615351502,0.3045738835179449,0.16507777887863384
2015-12-07,0.16818980788206406,0.31590154486185223,0.06216985576872991,0.34369677392190323,0.1100420175654506
2015-12-08,0.16663177018148637,0.3186814984705931,0.05818494317063377,0.33841755882401414,0.11808422935327244
2015-12-09,0.16712278429958488,0.3183913082505371,0.059047794054147194,0.33576272118926825,0.1196753922064627
2015-12-10,0.16243003882754967,0.30944769673972083,0.05994141692109576,0.34864537827585795,0.11953546923577575
2015-12-11,0.14915461103040253,0.33341675799876236,0.061872296010035036,0.3322179891655767,0.12333834579522343
2015-12-14,0.16875063141822108,0.35848105148411935,0.06289051050630293,0.27561746366841916,0.1342603429229374
2015-12-15,0.18556612020439617,0.3457815372632661,0.06372889014188499,0.2776228580736153,0.1273005943168374
2015-12-16,0.16418054509492452,0.3161991920342549,0.056600802902849696,0.34150421997247254,0.12151523999549842
2015-12-17,0.15578405184399163,0.3022352418795603,0.05761679083616237,0.3600853700262316,0.12427854541405409
2015-12-18,0.1456425732504339,0.30965350651821594,0.05821934866552081,0.3649077019817294,0.12157686958409997
2015-12-21,0.14775295859616258,0.309476038469143,0.05478783013273802,0.3656121625686233,0.12237101023333313
2015-12-22,0.15722174141728223,0.30713445833856534,0.05617429129008192,0.35512555589101236,0.12434395306305814
2015-12-23,0.16473771580614238,0.31114094245255064,0.05513145583326341,0.35103568090986537,0.11795420499817816
2015-12-24,0.15762033651137192,0.30483557399176753,0.055447759576430417,0.3682056531039799,0.11389067681645022
2015-12-28,0.16210316039060582,0.303128639925449,0.05052222428488553,0.36742990711948315,0.11681606827957643
2015-12-29,0.16198993661337519,0.33150752328652267,0.05756755506470044,0.326753469839657,0.12218151519574481
2015-12-30,0.19445506411974892,0.3848515453172596,0.06072095049488645,0.2269594146121717,0.1330130254559332
2015-12-31,0.19153448361585,0.3816437567080158,0.06142794586273025,0.23229031374024267,0.13310350007316119
2016-01-04,0.18542230984230293,0.39088668926011083,0.06262044911259729,0.22035651261464687,0.14071403917034206
2016-01-05,0.18948537839328916,0.3681569721172266,0.06362510260939938,0.23192838956831172,0.1468041573117731
2016-01-06,0.20361708745857152,0.38079062943354836,0.06325265255231215,0.2228531665866878,0.12948646396888047
2016-01-07,0.1620315769356603,0.3824225663563716,0.0686868235543384,0.2373243844059429,0.14953464874768685
2016-01-08,0.1375476376253972,0.30416461873447315,0.05333788071464474,0.37717964320421365,0.12777021972127128
2016-01-11,0.14338846444854936,0.3188670846049271,0.056571152075564304,0.37605009992087185,0.10512319895008747
2016-01-12,0.14408981673778157,0.3098467376536619,0.05437435089474777,0.3677455896756218,0.123943505038187
2016-01-13,0.13239080788641613,0.302851472837659,0.05389453941261113,0.38259082546125733,0.12827235440205642
2016-01-14,0.2415754470953235,0.18988800987605514,0.05632086414353276,0.3809571296522892,0.13125854923279934
2016-01-15,0.2043408677924129,0.3060205859816399,0.04481174866569487,0.3397480183504919,0.10507877920976037
2016-01-19,0.1992564308662988,0.30190152967392203,0.044433378544846226,0.3368811640275515,0.11752749688738139
2016-01-20,0.19655912259798675,0.3058194781502723,0.04845905505418277,0.3333017839971423,0.11586056020041592
2016-01-21,0.2134537565217028,0.2705598664559581,0.047632192145593055,0.35073315914310804,0.11762102573363796
2016-01-22,0.23972643439754351,0.25832510484144017,0.04284771322769169,0.35054637481471546,0.10855437271860911
2016-01-25,0.21176830619771303,0.27009752341783394,0.0486458978817993,0.3746714279915759,0.09481684451107784
2016-01-26,0.22450399141388827,0.2557030741176276,0.04777039762798603,0.37124601649368755,0.10077652034681063
2016-01-27,0.21002203586866125,0.2608739549546192,0.04846161558062138,0.3765790235791744,0.10406337001692374
2016-01-28,0.2135652687188085,0.2641961551894181,0.044719448691374904,0.3816997671116522,0.09581936028874628
2016-01-29,0.22337974614377454,0.2534252218687362,0.04630481764348764,0.3779844060182491,0.0989058083257524
2016-02-01,0.20222592907699583,0.2591761917049966,0.05024172765680865,0.38575903241398546,0.10259711914721342
2016-02-02,0.2025884475780228,0.271110595648954,0.05368311638610755,0.3695931537669307,0.10302468661998489
2016-02-03,0.20713810518366882,0.27101291359978547,0.055014755103777215,0.3632896297700775,0.10354459634269104
2016-02-04,0.20362344259148668,0.25801055076181495,0.054898091428451805,0.38272929533694205,0.10073861988130436
2016-02-05,0.19057297164931547,0.26075899338839953,0.055540705562778146,0.39355268757054945,0.09957464182895762
2016-02-08,0.2112375274878469,0.25266934249501943,0.05927428482770558,0.37065515502712293,0.10616369016230516
2016-02-09,0.21250542429957417,0.2695356068416542,0.06151249172438424,0.3651089872579327,0.09133748987645472
2016-02-10,0.21429484536456433,0.2584814703275177,0.06243188776301396,0.3582165628736787,0.10657523367122525
2016-02-11,0.23643828723869356,0.20997402920461955,0.07015506300132485,0.3643787103783941,0.11905391017696801
2016-02-12,0.2730327388553689,0.2100671253756124,0.07485918632593341,0.3189181139774526,0.12312283546563278
2016-02-16,0.2555975755703415,0.23341149391702967,0.0709528291652636,0.3183532816158691,0.12168481973149607
2016-02-17,0.24686013691664946,0.2544913767028369,0.06706516033891408,0.3213113906512278,0.11027193539037167
2016-02-18,0.23621870487142455,0.22367077580639455,0.06680709998218613,0.36171027589451843,0.11159314344547644
2016-02-19,0.22726281122057007,0.21415835033915476,0.08545008041471604,0.36267245640562135,0.1104563016199377
2016-02-22,0.23630438637142817,0.21456918052038104,0.08382920727142244,0.35923408629081177,0.10606313954595657
2016-02-23,0.2120343204376358,0.22604926253733895,0.08498239128973256,0.371172607819006,0.10576141791628668
2016-02-24,0.216353736624593,0.22168391557370823,0.08278990425510684,0.3728979288417378,0.10627451470485422
2016-02-25,0.2214175446493588,0.2163132090533533,0.08163880035095804,0.3759988832336828,0.10463156271264704
2016-02-26,0.2195837940757405,0.22337933176647318,0.08706057815887282,0.3620344539821431,0.10794184201677046
2016-02-29,0.19696642494171776,0.22494240602318227,0.08461664214206875,0.3428036598579932,0.15067086703503782
2016-03-01,0.2244006857133607,0.2187049376753847,0.08546344102150852,0.31740296984041677,0.1540279657493293
2016-03-02,0.2519708992956574,0.2610408720116148,0.09741842393209083,0.21380128227629097,0.1757685224843459
2016-03-03,0.24415559626762962,0.25812222613070657,0.0949486478879846,0.22898809911445536,0.17378543059922374
2016-03-04,0.25091948776342515,0.26043298221728955,0.09599061434918593,0.23365249558270695,0.15900442008739235
2016-03-07,0.2503710485287074,0.2586643646252855,0.09949955585006585,0.23501586403417252,0.15644916696176872
2016-03-08,0.23004442861455382,0.2827606280913097,0.107017549569129,0.2088710773157868,0.17130631640922078
2016-03-09,0.24462743314654334,0.26496914388718884,0.10302146981782671,0.2391613369544428,0.14822061619399843
2016-03-10,0.22802020613336185,0.2660572108630419,0.10468588928282845,0.24088647158234133,0.16035022213842642
2016-03-11,0.24886553202228126,0.2596025959166951,0.104065229473717,0.23760915812645736,0.14985748446084926
2016-03-14,0.23656602304744434,0.26113049422787815,0.1063581753411341,0.23916797835330958,0.15677732903023395
2016-03-15,0.243970306670801,0.2528229487277876,0.10381235669958126,0.24046840405995354,0.15892598384187664
2016-03-16,0.2451761536056489,0.24861097597092446,0.1027943012670874,0.24113390222785536,0.16228466692848398
2016-03-17,0.28869679706861323,0.24423019472813742,0.09730879158574733,0.2190413317848588,0.15072288483264334
2016-03-18,0.294320671584213,0.24491090125006795,0.09422050208936741,0.2167602552607235,0.14978766981562805
2016-03-21,0.2845625465483465,0.22805744860279673,0.09243434718063465,0.213616111763636,0.18132954590458616
2016-03-22,0.28293610413388975,0.22596113761087755,0.0940370094358079,0.21258665062767793,0.18447909819174696
2016-03-23,0.3077888873472541,0.26208029698898655,0.10646198950852524,0.21796503109716403,0.1057037950580702
2016-03-24,0.29590260259674006,0.21278352920197152,0.09394375279994985,0.2053374596031034,0.1920326557982351
2016-03-28,0.2932671000897173,0.21210773512503517,0.09772156061996155,0.20452289365207127,0.19238071051321476
2016-03-29,0.24614480969364777,0.17480760851600138,0.08119536265120687,0.3370021837183946,0.16085003542074933
2016-03-30,0.24634984481895517,0.17908140665256247,0.08167018458316919,0.33467550515690087,0.1582230587884123
2016-03-31,0.24901674920062797,0.17090669356298227,0.08232308830541721,0.3370271122188456,0.16072635671212687
2016-04-01,0.2462295034300685,0.17766071437376657,0.0818864761134534,0.3332706698206309,0.16095263626208053
2016-04-04,0.2525206560354931,0.1761744566624524,0.08223544303313686,0.3362543288701574,0.15281511539876033
2016-04-05,0.24007985796471626,0.17381294660966606,0.08242965081280994,0.3474387399626548,0.15623880465015288
2016-04-06,0.279014013006472,0.18477622831305196,0.09038490281478577,0.3551184257525303,0.09070643011315989
2016-04-07,0.24299283002602054,0.18985518582859648,0.08911087408361358,0.3472908766266136,0.13075023343515582
2016-04-08,0.2641787804489017,0.19256364850804547,0.09192281319146155,0.35975272071807646,0.09158203713351473
2016-04-11,0.24693585020271613,0.19669665128186548,0.0919021909607513,0.37440346823852627,0.09006183931614091
2016-04-12,0.28102982457518305,0.19375685306837845,0.08800790121697807,0.3548378423324284,0.08236757880703209
2016-04-13,0.2849486659013792,0.18514170023444962,0.08786190500115656,0.3568800402988119,0.08516768856420283
