,SPY,GLD,BTC-USD,TLT,GSG
2017-02-10,0.3849146666240277,0.21238979113604148,0.038580566566267724,0.22017337649548777,0.1439415991781755
2017-02-13,0.3830577422305746,0.21414239209390182,0.038586762556417555,0.22105526533088152,0.1431578377882243
2017-02-14,0.3841657483803911,0.2130365168772514,0.03824520528934417,0.21959745638575723,0.1449550730672563
2017-02-15,0.3833757740097493,0.212639993013238,0.03839844817322536,0.22015427321900904,0.14543151158477827
2017-02-16,0.3805733440325413,0.21141713877247456,0.038143918894943174,0.22545520776231406,0.14441039053772695
2017-02-17,0.38088494615396784,0.21259515199184228,0.03801115154110355,0.22393928011570696,0.14456947019737926
2017-02-21,0.38198082843665376,0.20910936411893266,0.037460952884022354,0.21931409645219208,0.1521347581081993
2017-02-22,0.37976685726622483,0.21011442029983263,0.03707542149814315,0.22025313241394148,0.15279016852185814
2017-02-23,0.3741198548169152,0.221580446445865,0.03663329659460181,0.21784762947876374,0.14981877266385413
2017-02-24,0.3748222389510054,0.22058927947139437,0.03640097478245012,0.21740229615289697,0.15078521064225323
2017-02-27,0.3788836023667762,0.22148099708400698,0.0362025452762906,0.21366215442282352,0.14977070085010274
2017-02-28,0.3758103494183658,0.21956478101514326,0.03591208419473937,0.21125432141689654,0.15745846395485505
2017-03-01,0.35667745958049085,0.21650709519641892,0.03411891557063,0.20949309778244973,0.1832034318700105
2017-03-02,0.3412701315403996,0.22025878030376958,0.03458187993225048,0.2068441938190602,0.19704501440452024
2017-03-03,0.33977674626315524,0.21866048393035006,0.035360022785527176,0.2126481288719302,0.1935546181490372
2017-03-06,0.3414368861166155,0.2192284478293539,0.03538795039508,0.21167297768063206,0.1922737379783185
2017-03-07,0.340941603970985,0.21824525049869756,0.03554532924351271,0.2119228336746578,0.19334498261214705
2017-03-08,0.35323870642397925,0.21150626636148812,0.03449663629139615,0.2100126180372102,0.19074577288592617
2017-03-09,0.35770258394014454,0.21339925533926207,0.03429932088159055,0.21724696622732415,0.17735187361167876
2017-03-10,0.3581940176582963,0.21431232070144313,0.03382607065509199,0.21836058875553585,0.17530700222963277
2017-03-13,0.35857071438725874,0.21510470394891892,0.033239364770967776,0.21853843838331224,0.1745467785095422
2017-03-14,0.36263277818066597,0.214616861472931,0.03200016210775976,0.21644008570531698,0.17431011253332634
2017-03-15,0.36399251943464767,0.2164776275433797,0.03113153520622187,0.21448361527466503,0.1739147025410857
2017-03-16,0.3622286987949675,0.21755661479751742,0.031787290359430405,0.21426434868925087,0.17416304735883364
2017-03-17,0.3616553659944865,0.21800875188221008,0.031332950634573385,0.21312021337014755,0.17588271811858253
2017-03-20,0.35990826697140177,0.21808705041981002,0.030496948849304956,0.21547323947460748,0.1760344942848757
2017-03-21,0.3593941436693354,0.21991833300038105,0.030134463243592226,0.2150278797523155,0.17552518033437578
2017-03-22,0.3427468941252346,0.22511363260240877,0.030939170329705536,0.22038200854792356,0.18081829439472732
2017-03-23,0.3430636731250464,0.22567506804284077,0.030518111892715746,0.21999256043737836,0.18075058650201878
2017-03-24,0.342763122768637,0.22545233779925256,0.030907692631669807,0.22000469461601582,0.18087215218442468
2017-03-27,0.3412680039153499,0.22508921376413,0.029685641686997995,0.21906098557969994,0.1848961550538222
2017-03-28,0.3490059046826651,0.22180082831398062,0.02844319470076321,0.217608367930581,0.18314170437201
2017-03-29,0.344378691720525,0.22731482764825012,0.028581657069670165,0.2171148106615238,0.182610012900031
2017-03-30,0.34714989129262136,0.2294858698670953,0.02855659604494459,0.2157046739177984,0.17910296887754049
2017-03-31,0.3508027313399646,0.22637595548037345,0.02891437787776952,0.21204976760991912,0.18185716769197324
2017-04-03,0.3519338864832299,0.22555939058584207,0.029581562807977278,0.21130750314528085,0.18161765697766988
2017-04-04,0.3464793484014759,0.23104052429511993,0.03052806594154011,0.21353766626793147,0.17841439509393275
2017-04-05,0.34592972006785416,0.2332184263627794,0.03205128423517851,0.21453411647428175,0.17426645285990627
2017-04-06,0.34245962141605585,0.23312038099165933,0.031676831732623555,0.21424354941243196,0.17849961644722928
2017-04-07,0.3426237093622661,0.23314354124570733,0.03148003662972646,0.21467761766594637,0.17807509509635375
2017-04-10,0.34022590002462966,0.23147267052573164,0.035019586011086117,0.21282786128413975,0.18045398215441288
2017-04-11,0.3399276334453738,0.23050475997418657,0.034951814100310306,0.21094074915593972,0.18367504332418952
2017-04-12,0.3436284591952351,0.22442793903319314,0.035386904779141304,0.2109093532931293,0.1856473436993012
2017-04-13,0.33898966383260176,0.22902979423156697,0.036618461604660014,0.21179907172022547,0.1835630086109458
2017-04-17,0.3291274078331921,0.23114671616221752,0.036316518197942474,0.21703789913936367,0.18637145866728408
2017-04-18,0.32408900813801933,0.23200144276987342,0.03651589696032711,0.22025527088109348,0.18713838125068671
2017-04-19,0.32480192505751515,0.23232393519277666,0.036658969521796404,0.214903934379369,0.19131123584854284
2017-04-20,0.32912688987497096,0.2315147139641573,0.03718709536991121,0.2194510516145726,0.18272024917638802
2017-04-21,0.32597930059200353,0.23297491451716487,0.0374454562105695,0.22101526180323683,0.18258506687702533
2017-04-24,0.3280017320686761,0.23348441690285476,0.03681860452226755,0.2253620184405807,0.17633322806562096
2017-04-25,0.31750052537616524,0.23896351726208848,0.037254397324414774,0.22705087370884897,0.17923068632848244
2017-04-26,0.32036465695871646,0.23640933093495478,0.037902182656823276,0.22418055555945043,0.18114327389005502
2017-04-27,0.32464295982210156,0.23472827036538121,0.03766728370880227,0.2222139619242253,0.18074752417948978
2017-04-28,0.3211287633865513,0.23989990983658324,0.03761578465824688,0.22153809250048417,0.17981744961813445
2017-05-01,0.3181932273588908,0.23906020360477798,0.03744602751713727,0.22215334992700597,0.18314719159218798
2017-05-02,0.3206883881416221,0.2372202909589469,0.036779531942050865,0.22076132110907762,0.18455046784830254
2017-05-03,0.32505330093257173,0.23695876752268707,0.03668799226931831,0.2194377179356019,0.18186222133982083
2017-05-04,0.3249016469208761,0.23488984163325413,0.03655624273241514,0.2204397215355775,0.18321254717787702
2017-05-05,0.33129619764163193,0.23439263752655926,0.037192642889129615,0.22573554195664416,0.1713829799860351
2017-05-08,0.3275118745125922,0.2344729607005,0.036916646227161704,0.23251377329716374,0.16858474526258244
